date,tweet,sentiment,saham
2021-12-17,"Net Sell Berlanjut Rp 33,53 Miliar, Asing Lepas BBRI, TLKM, dan ASII https:// brt.st/7wt1",,tlkm
2021-12-17,"Jual 1 BBNI, buat beli 1 TLKM & 2 BJBR mumpung murah yaa",,tlkm
2021-12-17,Tapi aku juga pengen tetep nambah lot tlkm Gimana dong,,tlkm
2021-12-17,#BNB X $TLKM https:// x.com/cz_binance/sta /cz_binance/status/1471191919476760576 …,,tlkm
2021-12-17,tlkm masih ijo tapi di porto,,tlkm
2021-12-17,wah mntb nih boss tlkm,,tlkm
2021-12-17,Ayo TLKM turun lagi. Gue pengen beli di bawah 4000 wkwk,,tlkm
2021-12-17,"Bursa Global dan Omicron Tekan IHSG, Asing Lepas Saham BBRI TLKM https:// market.bisnis.com/read/20211217/ 7/1478779/bursa-global-dan-omicron-tekan-ihsg-asing-lepas-saham-bbri-tlkm?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2021-12-17,pake modem tlkm flash berasa flash jg abis kuotanya,,tlkm
2021-12-17,"Dampak Omicron Tekan IHSG, Investor Asing Buru BCA Lepas BRI & TLKM https:// market.bisnis.com/read/20211217/ 7/1478735/dampak-omicron-tekan-ihsg-investor-asing-buru-bca-lepas-bri-tlkm?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2021-12-17,"MNC Asset: IHSG Hari Ini 6.548-6.643, Beli SILO, MDKA, PRDA, EMTK, AGII, HRUM, TBIG, EXCL, PEHA, dan TLKM #rekomendasisaham #IHSGhariini https:// belasting.id/ihsg-saham/741 28/MNC-Asset-IHSG-Hari-Ini-6548-6643-Beli-SILO-MDKA-PRDA-EMTK-AGII-HRUM-TBIG-EXCL-PEHA-dan-TLKM/#.YbvyCEnc8P8.twitter …",,tlkm
2021-12-17,Mengintip Agresivitas TLKM di Penghujung Tahun https:// market.bisnis.com/read/20211217/ 192/1478720/mengintip-agresivitas-tlkm-di-penghujung-tahun?utm_source=dlvr.it&utm_medium=twitter …,,tlkm
2021-12-18,BBCA kalo kamu ga masalah sama bisnis riba TLKM kalo kamu pengen fundamental bagus prospek cerah Disclaimer on,,tlkm
2021-12-18,Yuda Ermawan Blog: Thesis Investasi TLKM : Misi Unlocking Value Anak ... https:// yudaermawan.id/2021/12/thesis -investasi-tlkm-misi-unlocking.html?spref=tw …,,tlkm
2021-12-18,"Mantra buat diri sendiri di 2 minggu menuju 2022 ""jangan kegiur beli album/pritilan lain, ayo inget lu punya utang belum beli tlkm dari bulan september""",,tlkm
2021-12-19,Malam ini Sobat! Nostalgia bersama di Konser Satu Warna 90an. Nonton langsung di channel UseePrime atau akses streaming via http:// tlkm.id/RxsIKv atau http:// useetv.com,,tlkm
2021-12-19,"Compound annual growth saham Big Cap di IHSG dalam 10 tahun terakhir (3 Januari 2011-17 Desember 2021) : BBCA +49% p.a. BBRI +33% p.a. BMRI +12,7% p.a. BBNI +9,04% p.a. TLKM +17,9% p.a. ICBP +26,15% p.a. CPIN +22,8% p.a. INKP +37,2% p.a. Yakin masih belum mau berinvestasi?",,tlkm
2021-12-19,Saham-saham yang dijual asing selama 13 Desember-17 Desember 2021 1. ASII -240.6B 2. SMGR -187.8B 3. TLKM -186.0B 4. BBRI -124.3B 5. UNTR -113.5B,,tlkm
2021-12-19,"Saya sudah bilang, utk pemakai di tiap pelanggan hanya internal TLKM yg tahu, itu bukan data publik. Bpk sudah tanya ke TLKM blm? Hanya jumlah pelanggan yg disampaikan ke publik, yaitu 8.47jt. Kalau mau diskusi bagusan sekalian bawa data juga, jgn malah nanya ke lawan diskusi...",,tlkm
2021-12-20,"IHSG Tergerus 0,83%, Asing Koleksi Saham TLKM Rp 39,6 Miliar https:// brt.st/7wHD",,tlkm
2021-12-20,Deutsche Bank Rekomendasi Beli Saham TLKM dan EXCL https:// market.bisnis.com/read/20211220/ 189/1479677/deutsche-bank-rekomendasi-beli-saham-tlkm-dan-excl?utm_source=dlvr.it&utm_medium=twitter …,,tlkm
2021-12-20,Peluang Sektor Telco Terbuka! Cek Rekomendasi Saham Telkom (TLKM) hingga TBIG https:// market.bisnis.com/read/20211220/ 189/1479592/peluang-sektor-telco-terbuka-cek-rekomendasi-saham-telkom-tlkm-hingga-tbig?utm_source=dlvr.it&utm_medium=twitter …,,tlkm
2021-12-20,Ambisi Telkom TLKM Masuk Bisnis Kripto Berpotensi Gagal Terwujud? https:// market.bisnis.com/read/20211220/ 192/1479718/ambisi-telkom-tlkm-masuk-bisnis-kripto-berpotensi-gagal-terwujud?utm_source=dlvr.it&utm_medium=twitter …,,tlkm
2021-12-20,"Peluang Cerah, Ini Yang Dikejar Telkom (TLKM) pada 2022 https:// market.bisnis.com/read/20211220/ 192/1479815/peluang-cerah-ini-yang-dikejar-telkom-tlkm-pada-2022?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2021-12-20,Langkah PT Telkom Indonesia Tbk. (TLKM) melalui MDI Ventures berkolaborasi dengan Binance Holdings membangun platform perdagangan kripto di Tanah Air mengundang kritik lantaran tingginya risiko kripto dan prosedur legal yang belum dipenuhi. https:// mediaindonesia.com/read/detail/45 8980-dilarang-beroperasi-binance-malah-digandeng-anak-usaha-telkom-buat-bursa-kripto …,,tlkm
2021-12-20,"Update IHSG 20 Des 2021 : Semakin WASPADA!!! Closed under support (6480) mending STOPLOSS di bbrp saham terutama saham yg 90% related dgn pembentuk IHSG. Contoh BBRI, BBCA, TLKM. Bearish depan mata. Kecuali klo balik naik lg diatas support tsb 1-2 hari setelahnya, sedikit aman!",,tlkm
2021-12-20,Net Foreign Buy (Rp Miliar): TLKM (40) BBCA (27) EMTK (22) CARE (19) BINA (9) Net Foreign Sell (Rp Miliar): BMRI (-95) BBYB (-38) ASII (-27) ADRO (-27) PTBA (-26),,tlkm
2021-12-20,"Sementara, MDI Ventures merupakan kendaraan investasi dengan nilai $830 juta milik operator telekomunikasi terbesar di Indonesia PT Telekomunikasi Indonesia Tbk (IDX: TLKM), yang juga anak usaha BUMN.",,tlkm
2021-12-20,"Apakah w harus ikutan grup istri pegawhy tlkm??? Ya Allah males banget w ngikut gitu gitu :"")",,tlkm
2021-12-20,"$TLKM Harga ditutup di atas EMA5,10 dan membentuk pola white marubozu yang merupakan sinyal bullish continuation, stochastic netral dan MACD histogram divergence negatif. Current Price : 4.100 Take Profit 1 : 4.150 Take Profit 2 : 4.200 Cut Loss : < 4.000",,tlkm
2021-12-20,"$TLKM Rekomendasi : Buy Time Horizon 1 - 5 hari Layanan internet tetap TLKM, Indihome, terus mencatatkan performa yang baik dengan mencatat pendapatan sebesar Rp19,6 triliun, naik 21,9 persen yoy. Kontribusi IndiHome terhadap pendapatan TLKM juga naik menjadi 18,5 persen.",,tlkm
2021-12-21,"Asing Buru Saham TLKM Saat Indeks Menguat di Level 6.554,3 https:// brt.st/7wO5",,tlkm
2021-12-21,"IHSG Ijo Tipis, Asing Lego ASII-UNVR & Koleksi TLKM-EMTK https:// cnbcindonesia.com/market/2021122 1155205-17-300968/ihsg-ijo-tipis-asing-lego-asii-unvr-koleksi-tlkm-emtk?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed …",,tlkm
2021-12-21,"Balapan Transformasi Digital TLKM, ISAT, hingga EXCL, Saham Mana Jadi Jagoan? https:// market.bisnis.com/read/20211221/ 7/1479929/balapan-transformasi-digital-tlkm-isat-hingga-excl-saham-mana-jadi-jagoan?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2021-12-21,Saham TLKM,,tlkm
2021-12-21,Biasanya ke yg deket tlkm terus skrg yg deket itb kan st. Bandung. :)),,tlkm
2021-12-21,"Saham PT Telkom Indonesia Tbk paling diburu asing saat IHSG ditutup naik 7,19 poin (0,11%) ke level 6.554,3. Selengkapnya: #IHSG https:// beritasatu.com/ekonomi/869899 /asing-buru-saham-tlkm-saat-ihsg-menguat …",,tlkm
2021-12-21,Net Foreign Buy (Rp Miliar): TLKM (63) ARTO (48) PGAS (30) EMTK (29) MLPL (11) Net Foreign Sell (Rp Miliar): BBRI (-119) ASII (-53) BBYB (-44) UNVR (-35) ADRO (-34),,tlkm
2021-12-21,Net Foreign Buy (Rp Miliar): TLKM (28) ARTO (23) PGAS (15) EMTK (15) BMRI (12) Net Foreign Sell (Rp Miliar): BBRI (-58) BBYB (-35) BBCA (-25) ASII (-19) UNVR (-18),,tlkm
2021-12-21,Yuk TLKM turun lg yuk plz...,,tlkm
2021-12-21,Sebelum2nya juga pernah ngehubungin @Smart_Bisnis nya si telkom perihal uang deposit ga cair2 aja udah berbulan2 dongg ga ada perubahan. Mayan yaa seharga 1 lot TLKM tp berat bener keknya buat dicairin. Kita juga ampe lupa punya uang deposit di situ,,tlkm
2021-12-21,"Kerjasama antara Telkom Indonesia dan Binance terancam gagal karena masalah legalitas Binance yang masih belum diakui sebagian besar negara dunia. Statusnya ""terancam"", artinya belum final yes. #cryptobandung https:// market.bisnis.com/read/20211220/ 192/1479718/ambisi-telkom-tlkm-masuk-bisnis-kripto-berpotensi-gagal-terwujud …",,tlkm
2021-12-22,"Hi MNCers, simak company update dari PT Telkom Indonesia Tbk (TLKM) yuk! Transformasi digital yang dilakukan PT Telkom Indonesia Tbk (TLKM) dalam menjadi digital telco mulai membawa dampak positif terhadap kinerja perusahaan. #MNCSekuritas #EmitenUpdate #TLKM",,tlkm
2021-12-22,"Simak beberapa segmen yang mengalami pertumbuhan berikut ini yuk! Kira-kira saham TLKM masuk list investasi jangka panjang kamu nggak, MNCers? #MNCSekuritas #EmitenUpdate #TLKM",,tlkm
2021-12-22,tlkm kebiasaan sih jam segini gaada sinyal mana wifi jadi ikut-ikutan,,tlkm
2021-12-22,"Pada akhirnya itu tergantung arahan dr pemegang saham jg sih @jokowi @erickthohir Coba klo TLKM ditarget nambah 5 jt pelanggan/thn (thn ini hanya di kisaran 600rb), pasti TLKM bakal bgn banyak optical port, tarif jg bakal turun agar bisa nembus pasar lbh dalam. @AryaSinulingga",,tlkm
2021-12-22,"[TLKM] Chart Pattern: Mengkonfirmasi pola falling wedge yang merupakan pola bullish terjadi pada harga 4110. Rekomendasi: Buy 4140 s/d 4160, TP 4200 s/d 4400, stop loss <3750. Support: 4110; 3750. Resistance: 4200; 4400.",,tlkm
2021-12-22,"Dan dodolnya lagi, itu bkn krn TLKM kekurangan modal/ operasinya merugi, tp krn ngeset MARGIN TINGGI, EBITDA 50%, tarifnya jd mahal. Ibarat kata ""Lu mau langganan syukur, ndak mau ya terserah"". @jokowi @erickthohir @AryaSinulingga",,tlkm
2021-12-23,"$TLKM, pelan pelan tapi pasti.",,tlkm
2021-12-23,WALAUPUN MATA TINGGAL 9 WATT TAPI HARUS STAY MELEK DEMI JUMLAH LOH TLKM NAMBAH DI PORTO,,tlkm
2021-12-23,"Lagian kabel ke pulau2 itu sudah ada kok. Bahkan tanpa/sblm ada Palapa Ring, utk submarine TLKM bisa mandiri. Ongkos gelar backbone ke SG jg ndak terlalu mahal, sekira 200-400M, relatif kecil dibanding laba bersih Indihome yg thn lalu 6+T dr revenue 22T (EBITDA 38.9%).",,tlkm
2021-12-23,"Padahal gak ada yang datang, sudah saya tunggu dari siang tadi, progres di http:// TLKM.id sudah selesai diperbaiki, apa yang diperbaiki, kerjaan terlantar semua jadinya",,tlkm
2021-12-23,"Bursa Crypto di Indonesia nanti makin semakin rame Tokocrypto, indodax, nanovest, pluang, dan nanti ada dari TLKM x binance dan Lippo group",,tlkm
2021-12-23,sp 24/12 : 1. bsde. 2. pnbs good tlkm. 3. tpia lucy. + : smra ctra,,tlkm
2021-12-23,"Starlink sepertinya bakal kerjasama dgn TLKM, udah ada pembicaraan kok",,tlkm
2021-12-24,"Net Sell Rp 22,16 Miliar, Pemodal Asing Lepas ASII, TLKM, dan BBYB https:// brt.st/7x4R",,tlkm
2021-12-24,"Sahamology Headline Today : 1. IHSG berhasil menguat 0,4 % 2. Akankah IHSG kembali menguat di akhir pekan ? 3. Beberapa saham yang bisa masuk dalam watchlist hari ini : ARTO BBRI TLKM RBMS ESSA INTP BBTN Support – Resisten : 6475-6750 https:// sahamology.id/bullish-harami -apakah-kali-ini-mampu-mendorong-ihsg/ …",,tlkm
2021-12-24,Saham TLKM dan KLBF Tekan Indeks Bisnis-27 Jelang Natal https:// market.bisnis.com/read/20211224/ 7/1481500/saham-tlkm-dan-klbf-tekan-indeks-bisnis-27-jelang-natal?utm_source=dlvr.it&utm_medium=twitter …,,tlkm
2021-12-25,ttaplah seperti itu y nak. bcs sebagian gaji w berasal dari klen klen yg make produknya tlkm,,tlkm
2021-12-25,"Jadi kita biasanya ""trading"" Saham itu kalau ada info² internal....tapi tetap High Risk sih...jadi saya kurang menyarankan untuk terjun lebih dalam. Cukup invest saja di produk yg sangat² jelas seperti BBCA dan TLKM.",,tlkm
2021-12-25,"Jadi gini... Kalau saham...misal saham lokal.. Saya hanya Fokus di BBCA dan TLKM saja. Kenapa? Sorry to say....karena Saham Lokal udah rahasia umum rentan sama ""goreng-menggoreng"". Dan kalau mau Saham Luar, saya pun hanya Fokus di S&P saja...",,tlkm
2021-12-25,ha ha ha diomelin napa ga daftar magang ke tlkm aja padahal lebih menarik dan bisa dibantuin nyari inpo. Ha ha ha makan tu gengsi,,tlkm
2021-12-25,"Dibeliin yang pasti2 aja nder. Kalau newbie mending dibeliin yang ada disekitar kita aja. Misal SIDO karena jamunya masih dibutuhkan, UNVR karena ada pepsodent,sabun dll. TLKM karena internetnya dibutuhin",,tlkm
2021-12-25,Bbri? Tlkm?,,tlkm
2021-12-26,#TLKM - TLKM Berkonsolidasi Sehat Sebelum Melanjutkan Tren Kenaikan - TradingView - https:// id.tradingview.com/chart/TLKM/MLX ktUc4/ …,,tlkm
2021-12-26,TLKM Berkonsolidasi Sehat Sebelum Melanjutkan Tren Kenaikan http:// dlvr.it/SG2fBv,,tlkm
2021-12-26,TLKM sama UNVR bang,,tlkm
2021-12-27,"Bos Telkom (TLKM) Mau Bikin Anak Usaha Baru, Ini Penjelasannya https:// teknologi.bisnis.com/read/20211227/ 101/1482224/bos-telkom-tlkm-mau-bikin-anak-usaha-baru-ini-penjelasannya?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2021-12-27,Ku kira windress yang terbang $TLKM ternyata $TELR,,tlkm
2021-12-27,Bbri tlkm lg turun ya,,tlkm
2021-12-27,"Oke, apalagi kl mmg progress kedpn tlkm dalam menghadapi 4.0 5.0 bs beradaptasi dgn baik. Rajin liat sentimen pasar dan analisis fundamental nya aja.",,tlkm
2021-12-28,"2. Kalo kamu mau main saham TLKM, kamu perhatikan Merkurius. Tapi ketika siklus besar datang, harus liat Jupiter. Harga 3610 itu berarti 10 degree Aries.",,tlkm
2021-12-28,"Cermati ITMG,ICBP, TLKM, BBRI, AKRA, ASII, LSIP, ASRI https:// brt.st/7xod",,tlkm
2021-12-28,"TLKM Akan Bentuk Anak Usaha Baru, Apakah Itu? https:// bisnisindonesia.id/article/tlkm-a kan-bentuk-anak-usaha-baru-apakah-itu?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2021-12-28,"#JokowiErickMandiriKesehatan Nantinya rumah sakit ini akan bekerja sama dengan PT Telkom Indonesia Tbk (TLKM) dan PT Asuransi Jiwa Inhealth Indonesia, anak usaha PT Bank Mandir Tbk (BMRI) dalam hal integrasi data. @erickthohir https:// cnbcindonesia.com/market/2021122 7121538-17-302311/ada-rs-internasional-erick-bali-punya-pariwisata-kesehatan …",,tlkm
2021-12-28,Tahun Depan Telkom (TLKM) Masih Fokus Tata Portofolio Bisnisnya https:// teknologi.bisnis.com/read/20211228/ 101/1482420/tahun-depan-telkom-tlkm-masih-fokus-tata-portofolio-bisnisnya?utm_source=dlvr.it&utm_medium=twitter …,,tlkm
2021-12-28,Net Foreign Buy (Rp Miliar): ARTO (94) UNTR (73) HRUM (71) PTBA (71) TLKM (62) Net Foreign Sell (Rp Miliar): BBYB (-22) SMGR (-21) NATO (-19) PGAS (-17) BBNI (-14),,tlkm
2021-12-28,Ini saham TLKM. Saya yg buat sendiri & praktekan. Bukan teori.,,tlkm
2021-12-28,"[TLKM] Supply Zone: Membentuk supply zone pada area 4010 s/d 4200. Rekomendasi: Sell on strength, pembelian kembali dapat dilakukan pada area 3940 s/d 4000. Support: 4000; 3940. Resistance: 4200.",,tlkm
2021-12-29,"Impikan Game Lokal saingi PUBG dan ML, ini perintah Erick minta Telkom (TLKM) https:// idxchannel.com/economics/impi kan-game-lokal-saingi-pubg-dan-ml-ini-perintah-erick-minta-telkom-tlkm …",,tlkm
2021-12-29,"IHSG hari ini menguat di 6.603, asing borong TLKM hingga BMRI https:// idxchannel.com/market-news/ih sg-hari-ini-menguat-di-6603-asing-borong-tlkm-hingga-bmri …",,tlkm
2021-12-29,Ini Upaya Telkom (TLKM) Dorong Mitratel (MTEL) Kebut Kinerja https:// market.bisnis.com/read/20211229/ 192/1482925/ini-upaya-telkom-tlkm-dorong-mitratel-mtel-kebut-kinerja?utm_source=dlvr.it&utm_medium=twitter …,,tlkm
2021-12-30,"Telkom Indonesia (TLKM) Akuisisi Saham Hingga Rp 2,1 Triliun, Untuk Apa? https:// brt.st/7xvo",,tlkm
2021-12-30,"Konsolidasi Data Center, Telkom (TLKM) Akuisisi Sigma Tata Sadaya Rp 2,1 T https:// brt.st/7xvk",,tlkm
2021-12-30,"Hari Terakhir Perdagangan 2021, Asing Lego TLKM & Buru EMTK https:// cnbcindonesia.com/market/2021123 0164911-17-303366/hari-terakhir-perdagangan-2021-asing-lego-tlkm-buru-emtk?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed …",,tlkm
2021-12-30,"Saham EMTK, SMGR, TLKM Dorong Penguatan Indeks Bisnis-27 https:// market.bisnis.com/read/20211230/ 7/1483336/saham-emtk-smgr-tlkm-dorong-penguatan-indeks-bisnis-27?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2021-12-30,enggaaaa ini aku emng lg d plozok sih kaaa wkwk tp gatau jg mungkin bs jadi iya aku jg tlkm trs kek heran biasanya bisa dimana aja tp ini enggaaa,,tlkm
2021-12-30,"Q pikir emang di wilayahku lg g bagus, ternyata emg tlkm berulah ya",,tlkm
2021-12-30,mantul. senin HAKA BUMN. $BMRI $BBRI $BBNI $BBTN $PGAS $TLKM,,tlkm
2021-12-30,Ayo dong anak perusahaan tlkm lolos… smoga rezekiku untuk berubah di tahun 2022 menjadi lbh baik. #everydaygetsbetter,,tlkm
2022-01-01,Beli saham tlkm 1000lot hhh,,tlkm
2022-01-01,"Dukung Single Identity Number, Telkom (TLKM) Jalin Kolaborasi Strategis dengan Ditjen Dukcapil https:// brt.st/7xFf",,tlkm
2022-01-01,"Dukung Single Identity Number, Telkom (TLKM) Jalin Kolaborasi Strategis dengan Ditjen Dukcapil https:// brt.st/7xFe",,tlkm
2022-01-02,bang. bagusan TLKM 2 atw BBCA 1?,,tlkm
2022-01-02,Beli TLKM 3000 lot sisanya beli rumah tipe 36,,tlkm
2022-01-03,"Pamer saham lama deh: ada tlkm, ada aces, ada tins, ada yg lain smpe lupa kode nya. #pamer",,tlkm
2022-01-03,jan lupa yah TLKM 1 lot,,tlkm
2022-01-03,TLKM BBRI bisa samaan gini dah harganyaa,,tlkm
2022-01-03,"Saham berkapitalisasi jumbo menopang kenaikan yaitu ARTO, EMTK, TLKM, dan MDKA. https:// republika.co.id/berita/r54p034 57/perdagangan-perdana-2022-ihsg-ditutup-naik-127-persen …",,tlkm
2022-01-03,Emtk arto bbtn tlkm toba cakep,,tlkm
2022-01-03,"Asing Rajin Net Buy, IHSG Hijau Awal 2022, ARTO & TLKM Paling Diborong https:// market.bisnis.com/read/20220103/ 7/1484807/asing-rajin-net-buy-ihsg-hijau-awal-2022-arto-tlkm-paling-diborong?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-03,"telkomselnya waw, bisa ga tuh terus running dan break 4250, kalau bisa break berarti balik ke harga 2019, luar biasa wkwk biasanya besok langsung koreksi, disisi lain para analisis ngasih target 5000 buat tlkm, menarik",,tlkm
2022-01-03,"Awal 2022, Telkom (TLKM) Agresif Kembangkan Data Center https:// market.bisnis.com/read/20220103/ 192/1484793/awal-2022-telkom-tlkm-agresif-kembangkan-data-center?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-03,Ikutan BBRI & TLKM nya pak T,,tlkm
2022-01-03,I buy BBCA BBRI TLKM baru cicil 20-30% jatah,,tlkm
2022-01-03,Net Foreign Buy (Rp Miliar): ARTO (94) TLKM (69) MDKA (47) EMTK (33) BBRI (25) Net Foreign Sell (Rp Miliar): ITMG (-29) PTBA (-24) CARE (-22) ASII (-21) BBYB (-14),,tlkm
2022-01-03,"Habis melepas TLKM, SAPX, TOYS. Awal taun review ulang.",,tlkm
2022-01-03,Ga sia-sia sebelum penutupan tahun beli tipis tipis TLKM,,tlkm
2022-01-04,"IHSG Naik 0,45% ke 6.695 pada Perdagangan Selasa (4/1), Asing Lepas BRMS, SMMA, TLKM http:// investasi.kontan.co.id/news/ihsg-naik -045-ke-6695-pada-perdagangan-selasa-41-asing-lepas-brms-smma-tlkm … #IHSG",,tlkm
2022-01-04,I buy nyicil tlkm bbri,,tlkm
2022-01-05,Tadi siang mulai cicil $mdka $antm $tlkm $excl,,tlkm
2022-01-05,$TLKM $ISAT $EXCL $fren $eraa https:// youtu.be/S4Lk1uJO4lc #pbsi #ps djarum,,tlkm
2022-01-05,Sinyal Telkomsel dan by.U bener2 sudah parah sejak November 2021 ye. Padahal laba TLKm jumbooOOOOOO.,,tlkm
2022-01-05,Nonton Drakor dan NBA Gratis langsung dari Rumah? Kapan lagi yekan gengs?! Cukup bayar tagihan IndiHome kamu sebelum tanggal 15 Januari 2022 dan pilih channel yang ingin kamu tonton di http:// tlkm.id/RxLDzan #IndiHome #InternetnyaIndonesia #drakor #nontondrakor,,tlkm
2022-01-05,"Indeks Bisnis-27 Tergelincir 0,86 Persen, Terimpit ASII dan TLKM https:// market.bisnis.com/read/20220105/ 7/1485719/indeks-bisnis-27-tergelincir-086-persen-terimpit-asii-dan-tlkm?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-05,TLKM ADRO JPFA,,tlkm
2022-01-05,I sell TLKM and JPFA dijual asing ga apa deh kalau masih naik,,tlkm
2022-01-05,"Investor Asing Borong Saham BBRI BBCA ARTO, Lepas TLKM BUKA https:// market.bisnis.com/read/20220105/ 7/1485625/investor-asing-borong-saham-bbri-bbca-arto-lepas-tlkm-buka?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-05,Dividen tlkm gede ya. Apakah mending kuhabiskan di tlkm aja ya dan nilai sahamnya juga udah bagus lagi skrg,,tlkm
2022-01-05,"IHSG Hari Ini Dibuka Tembus 6.703: Saham BBRI, BBCA, TLKM Diborong Asing https:// inews.id/finance/keuang an/ihsg-hari-ini-dibuka-tembus-6703-saham-bbri-bbca-tlkm-diborong-asing … #ihsg",,tlkm
2022-01-05,"IHSG Dibuka Naik, Saham BBCA, BBRI, TLKM Diborong Asing https:// market.bisnis.com/read/20220105/ 7/1485537/ihsg-dibuka-naik-saham-bbca-bbri-tlkm-diborong-asing?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-06,"Sahamology Headline Today : 1. IHSG melemah 0,13% pada perdagangan kemarin 2. Reject MA20, akankah IHSG menguat hari ini? 3. Beberapa saham yang masuk dalam watchlist hari ini : ADRO TLKM JPFA MTWI SDMU TRIM ADHI NELY Support – Resisten : 6475-6750 https:// sahamology.id/bertahan-ditop ang-asing-banking-potensi-jadi-penyelamat/ …",,tlkm
2022-01-06,"IHSG Dipengaruhi Data Cadangan Devisa, Rekomendasi Saham TLKM hingga UNVR https:// market.bisnis.com/read/20220107/ 189/1486315/ihsg-dipengaruhi-data-cadangan-devisa-rekomendasi-saham-tlkm-hingga-unvr?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-06,"Enakan 3 dong yaa gabung sama perusahaan tbk. Udh punya nama di bursa saham tp mahal, mending tlkm kemana2",,tlkm
2022-01-06,"HSG mencatat aksi beli asing di pasar reguler senilai Rp645,22 miliar. Lima saham yang paling diburu asing antara lain, - ARTO - BBCA - TLKM - ASII - EMTK Ada yang termasuk koleksimu nggak nih? #signaltrading #belajarsaham",,tlkm
2022-01-06,"IHSG Tertekan Pada Sesi I, Saham BBCA, TLKM, dan ARTO Tetap Jadi Incaran Asing https:// market.bisnis.com/read/20220106/ 7/1486040/ihsg-tertekan-pada-sesi-i-saham-bbca-tlkm-dan-arto-tetap-jadi-incaran-asing?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-06,"alhamdulillah kemarin buang isat terus closing beli tlkm, hari ini asingnya belanja tlkm yeee ihsgnya turun dalem, tlkmnya adem ayem semoga 4100 break",,tlkm
2022-01-06,Kebiasaan tlkm awal tahun mesti anjlok,,tlkm
2022-01-06,"IHSG Akan Rebound, Pantau UNVR, TLKM dan INDF https:// brt.st/7y1I",,tlkm
2022-01-07,Lebih tepatnya nangis karna harus rela jual semua tlkm yg dipunya buat bisa nebus servisan Gaenak minta full ke ortu karena ga lama dari ini pasti aku minta uang lagi buat cek PSA NLC ku,,tlkm
2022-01-07,Hadeh jam segini musti nelpon orang tlkm malang bcoz ada trouble,,tlkm
2022-01-07,"seminggu 2x kali lord kasih sinyal beli tuh BBRI, AALI, BBCA INKP TLKM CPIN... kan duitnya berkoper-koperr...!",,tlkm
2022-01-07,tlkm dikota jelek,,tlkm
2022-01-09,kenapa sinyal tlkm ga jd yg terbaik? ee',,tlkm
2022-01-09,Saham sektor kesehatan. Punya uang? Beli saham nya dong. Semua orang bisa beli saham kalbe misalnya. Sekalian tuh saham TLKM. Jarang minus. Kan banyak daring. Cuaann,,tlkm
2022-01-09,Kalo tlkm gimana sayyy? WKWKWK /tertarik main saham,,tlkm
2022-01-10,$ISAT $EXCL $TLKM $MTEL $ERAA https:// youtu.be/y9G9q8HiAAM #Rans #Ozil #Sinovac,,tlkm
2022-01-10,Cs apani? Apakah tlkm? -ns,,tlkm
2022-01-10,Yaelah closingan $TLKM gini amat,,tlkm
2022-01-10,wkwkwk aku belajar juga dikit² sih yg jelas aku imvest jangka panjang dan dikembangin uangnya di bursa yg pasti makanya bluechip itu pasti ky BBCA/BBRI/TLKM soalnya sedih juga di atm kesedot admin mulu,,tlkm
2022-01-10,Lha aku mau beli 1 lot tlkm aja mengkis 2 mbak,,tlkm
2022-01-10,"IHSG Menguat di Sesi I, Investor Asing Koleksi Saham ARTO, KLBF dan TLKM http:// kmp.im/AGC1Kn",,tlkm
2022-01-10,"IHSG Menguat 0,23% ke 6.716 pada Sesi I hari ini (10/1), Asing Beli ARTO, KLBF, TLKM http:// investasi.kontan.co.id/news/ihsg-meng uat-023-ke-6716-pada-sesi-i-hari-ini-101-asing-beli-arto-klbf-tlkm … #IHSG",,tlkm
2022-01-10,"IHSG Naik Sesi I, Saham ARTO, KLBF, TLKM Diborong Investor Asing https:// market.bisnis.com/read/20220110/ 7/1487146/ihsg-naik-sesi-i-saham-arto-klbf-tlkm-diborong-investor-asing?utm_source=dlvr.it&utm_medium=twitter …",,tlkm
2022-01-10,"IHSG Dibuka Menguat pada Awal Perdagangan Senin (10/1), Asing Beli TLKM, BBRI, BMRI http:// investasi.kontan.co.id/news/ihsg-dibu ka-menguat-pada-awal-perdagangan-senin-101-asing-beli-tlkm-bbri-bmri … #IHSG",,tlkm
